case_id,policy_name,request_id,time,function_name,candidate_node,feasible,function_cache_hit,image_cache_hit,data_cache_hit,zone_match,accel_match,resource_score,cache_score,locality_score,load_penalty,latency_penalty,total_score,selected,reason
faascache,FaasCache,21,4.1,json-parse,edge-b-1,True,False,False,False,False,True,1.4208,0.0,0.0,0.7400000000000002,0.2,0.48079999999999984,True,round_robin_candidate
faascache,FaasCache,21,4.1,json-parse,edge-b-2,True,False,True,True,False,True,1.176,0.0,0.0,0.9200000000000002,0.32,-0.06400000000000022,False,round_robin_candidate
faascache,FaasCache,21,4.1,json-parse,edge-c-1,True,False,False,False,False,True,1.28,0.0,0.0,0.8000000000000003,0.36,0.11999999999999977,False,round_robin_candidate
faascache,FaasCache,21,4.1,json-parse,cloud-1,True,False,False,False,False,True,1.752,0.0,0.0,0.26,0.9,0.592,False,round_robin_candidate
faascache,FaasCache,22,4.3,fft,edge-a-1,True,False,True,True,False,True,1.4112,0.0,0.0,0.5800000000000001,0.16,0.6711999999999999,False,round_robin_candidate
faascache,FaasCache,22,4.3,fft,edge-a-2,True,False,True,True,False,True,1.2912000000000001,0.0,0.0,0.8200000000000001,0.24,0.23120000000000007,False,round_robin_candidate
faascache,FaasCache,22,4.3,fft,edge-b-1,True,False,False,False,True,True,1.4160000000000001,0.0,0.2,0.8000000000000003,0.2,0.6159999999999999,False,round_robin_candidate
faascache,FaasCache,22,4.3,fft,edge-b-2,True,False,True,True,True,True,1.176,0.0,0.2,0.9200000000000002,0.32,0.13599999999999973,True,round_robin_candidate
faascache,FaasCache,22,4.3,fft,edge-c-1,True,True,True,True,False,True,1.28,0.0,0.0,0.8000000000000003,0.36,0.11999999999999977,False,round_robin_candidate
faascache,FaasCache,22,4.3,fft,cloud-1,True,False,False,False,False,True,1.752,0.0,0.0,0.26,0.9,0.592,False,round_robin_candidate
faascache,FaasCache,23,4.5,ml-infer,edge-a-1,True,False,False,False,False,True,1.4112,0.0,0.0,0.5800000000000001,0.16,0.6711999999999999,False,round_robin_candidate
faascache,FaasCache,23,4.5,ml-infer,edge-a-2,False,False,False,False,False,False,1.2912000000000001,0.0,0.0,0.8200000000000001,0.24,-9999.0,False,infeasible_resource_or_accel
faascache,FaasCache,23,4.5,ml-infer,edge-b-1,True,True,True,True,True,True,1.4160000000000001,0.0,0.2,0.8000000000000003,0.2,0.6159999999999999,False,round_robin_candidate
faascache,FaasCache,23,4.5,ml-infer,edge-b-2,False,False,False,False,True,False,1.1567999999999998,0.0,0.2,0.9800000000000002,0.32,-9999.0,False,infeasible_resource_or_accel
faascache,FaasCache,23,4.5,ml-infer,edge-c-1,True,False,False,False,False,True,1.28,0.0,0.0,0.8000000000000003,0.36,0.11999999999999977,True,round_robin_candidate
faascache,FaasCache,23,4.5,ml-infer,cloud-1,True,False,False,False,False,True,1.752,0.0,0.0,0.26,0.9,0.592,False,round_robin_candidate
faascache,FaasCache,24,4.8,img-resize,edge-a-1,True,False,True,True,True,True,1.4112,0.0,0.2,0.5800000000000001,0.16,0.8711999999999999,False,round_robin_candidate
faascache,FaasCache,24,4.8,img-resize,edge-a-2,True,True,True,True,True,True,1.2912000000000001,0.0,0.2,0.8200000000000001,0.24,0.4312,False,round_robin_candidate
faascache,FaasCache,24,4.8,img-resize,edge-b-1,True,False,True,True,False,True,1.4160000000000001,0.0,0.0,0.8000000000000003,0.2,0.41599999999999987,False,round_robin_candidate
faascache,FaasCache,24,4.8,img-resize,edge-b-2,True,False,False,False,False,True,1.1567999999999998,0.0,0.0,0.9800000000000002,0.32,-0.14320000000000038,False,round_robin_candidate
faascache,FaasCache,24,4.8,img-resize,edge-c-1,True,False,True,True,False,True,1.2576,0.0,0.0,0.8600000000000003,0.36,0.037599999999999745,False,round_robin_candidate
faascache,FaasCache,24,4.8,img-resize,cloud-1,True,False,True,True,False,True,1.752,0.0,0.0,0.26,0.9,0.592,True,round_robin_candidate
faascache,FaasCache,25,5.2,video-analytics,edge-a-1,True,False,False,False,False,True,1.4112,0.0,0.0,0.5800000000000001,0.16,0.6711999999999999,True,round_robin_candidate
faascache,FaasCache,25,5.2,video-analytics,edge-a-2,False,False,False,False,False,False,1.2912000000000001,0.0,0.0,0.8200000000000001,0.24,-9999.0,False,infeasible_resource_or_accel
faascache,FaasCache,25,5.2,video-analytics,edge-b-1,True,False,True,True,False,True,1.4160000000000001,0.0,0.0,0.8000000000000003,0.2,0.41599999999999987,False,round_robin_candidate
faascache,FaasCache,25,5.2,video-analytics,edge-b-2,False,False,False,False,False,False,1.1567999999999998,0.0,0.0,0.9800000000000002,0.32,-9999.0,False,infeasible_resource_or_accel
faascache,FaasCache,25,5.2,video-analytics,edge-c-1,True,False,True,True,True,True,1.2576,0.0,0.2,0.8600000000000003,0.36,0.2375999999999997,False,round_robin_candidate
faascache,FaasCache,25,5.2,video-analytics,cloud-1,True,False,False,False,False,True,1.744,0.0,0.0,0.32,0.9,0.5239999999999999,False,round_robin_candidate
faascache,FaasCache,26,6.0,json-parse,edge-a-1,True,False,True,True,True,True,1.3832,0.0,0.2,0.6400000000000001,0.16,0.7831999999999998,False,round_robin_candidate
faascache,FaasCache,26,6.0,json-parse,edge-a-2,True,False,True,True,True,True,1.2912000000000001,0.0,0.2,0.8200000000000001,0.24,0.4312,True,round_robin_candidate
faascache,FaasCache,26,6.0,json-parse,edge-b-1,True,False,True,True,False,True,1.4160000000000001,0.0,0.0,0.8000000000000003,0.2,0.41599999999999987,False,round_robin_candidate
faascache,FaasCache,26,6.0,json-parse,edge-b-2,True,False,True,True,False,True,1.1567999999999998,0.0,0.0,0.9800000000000002,0.32,-0.14320000000000038,False,round_robin_candidate
faascache,FaasCache,26,6.0,json-parse,edge-c-1,True,False,False,False,False,True,1.2576,0.0,0.0,0.8600000000000003,0.36,0.037599999999999745,False,round_robin_candidate
faascache,FaasCache,26,6.0,json-parse,cloud-1,True,False,False,False,False,True,1.744,0.0,0.0,0.32,0.9,0.5239999999999999,False,round_robin_candidate
faascache,FaasCache,27,6.5,img-resize,edge-a-1,True,False,True,True,True,True,1.3832,0.0,0.2,0.6400000000000001,0.16,0.7831999999999998,False,round_robin_candidate
faascache,FaasCache,27,6.5,img-resize,edge-a-2,True,False,True,True,True,True,1.2864000000000002,0.0,0.2,0.8800000000000001,0.24,0.36640000000000006,False,round_robin_candidate
faascache,FaasCache,27,6.5,img-resize,edge-b-1,True,False,True,True,False,True,1.4160000000000001,0.0,0.0,0.8000000000000003,0.2,0.41599999999999987,True,round_robin_candidate
faascache,FaasCache,27,6.5,img-resize,edge-b-2,True,False,False,False,False,True,1.1567999999999998,0.0,0.0,0.9800000000000002,0.32,-0.14320000000000038,False,round_robin_candidate
faascache,FaasCache,27,6.5,img-resize,edge-c-1,True,False,True,True,False,True,1.2576,0.0,0.0,0.8600000000000003,0.36,0.037599999999999745,False,round_robin_candidate
faascache,FaasCache,27,6.5,img-resize,cloud-1,True,True,True,True,False,True,1.744,0.0,0.0,0.32,0.9,0.5239999999999999,False,round_robin_candidate
faascache,FaasCache,28,7.0,fft,edge-a-1,True,False,True,True,False,True,1.3832,0.0,0.0,0.6400000000000001,0.16,0.5831999999999998,False,round_robin_candidate
faascache,FaasCache,28,7.0,fft,edge-a-2,True,False,True,True,False,True,1.2864000000000002,0.0,0.0,0.8800000000000001,0.24,0.1664000000000001,False,round_robin_candidate
faascache,FaasCache,28,7.0,fft,edge-b-1,True,False,False,False,True,True,1.4080000000000001,0.0,0.2,0.8600000000000003,0.2,0.5479999999999998,False,round_robin_candidate
faascache,FaasCache,28,7.0,fft,edge-b-2,True,True,True,True,True,True,1.1567999999999998,0.0,0.2,0.9800000000000002,0.32,0.05679999999999957,True,round_robin_candidate
faascache,FaasCache,28,7.0,fft,edge-c-1,True,False,True,True,False,True,1.2576,0.0,0.0,0.8600000000000003,0.36,0.037599999999999745,False,round_robin_candidate
faascache,FaasCache,28,7.0,fft,cloud-1,True,False,False,False,False,True,1.744,0.0,0.0,0.32,0.9,0.5239999999999999,False,round_robin_candidate
faascache,FaasCache,29,7.5,ml-infer,edge-a-1,True,False,False,False,False,True,1.3832,0.0,0.0,0.6400000000000001,0.16,0.5831999999999998,True,round_robin_candidate
faascache,FaasCache,29,7.5,ml-infer,edge-a-2,False,False,False,False,False,False,1.2864000000000002,0.0,0.0,0.8800000000000001,0.24,-9999.0,False,infeasible_resource_or_accel
faascache,FaasCache,29,7.5,ml-infer,edge-b-1,True,False,True,True,True,True,1.4080000000000001,0.0,0.2,0.8600000000000003,0.2,0.5479999999999998,False,round_robin_candidate
faascache,FaasCache,29,7.5,ml-infer,edge-b-2,False,False,False,False,True,False,1.1375999999999997,0.0,0.2,1.0400000000000003,0.32,-9999.0,False,infeasible_resource_or_accel
faascache,FaasCache,29,7.5,ml-infer,edge-c-1,True,True,True,True,False,True,1.2576,0.0,0.0,0.8600000000000003,0.36,0.037599999999999745,False,round_robin_candidate
faascache,FaasCache,29,7.5,ml-infer,cloud-1,True,False,False,False,False,True,1.744,0.0,0.0,0.32,0.9,0.5239999999999999,False,round_robin_candidate
faascache,FaasCache,30,8.2,json-parse,edge-a-1,True,False,True,True,True,True,1.3608,0.0,0.2,0.7000000000000002,0.16,0.7007999999999998,False,round_robin_candidate
faascache,FaasCache,30,8.2,json-parse,edge-a-2,True,False,True,True,True,True,1.2864000000000002,0.0,0.2,0.8800000000000001,0.24,0.36640000000000006,False,round_robin_candidate
faascache,FaasCache,30,8.2,json-parse,edge-b-1,True,False,True,True,False,True,1.4080000000000001,0.0,0.0,0.8600000000000003,0.2,0.3479999999999998,False,round_robin_candidate
faascache,FaasCache,30,8.2,json-parse,edge-b-2,True,False,True,True,False,True,1.1375999999999997,0.0,0.0,1.0400000000000003,0.32,-0.22240000000000054,False,round_robin_candidate
faascache,FaasCache,30,8.2,json-parse,edge-c-1,True,False,False,False,False,True,1.2576,0.0,0.0,0.8600000000000003,0.36,0.037599999999999745,False,round_robin_candidate
faascache,FaasCache,30,8.2,json-parse,cloud-1,True,False,False,False,False,True,1.744,0.0,0.0,0.32,0.9,0.5239999999999999,True,round_robin_candidate
faascache,FaasCache,31,9.0,img-resize,edge-a-1,True,False,True,True,True,True,1.3608,0.0,0.2,0.7000000000000002,0.16,0.7007999999999998,True,round_robin_candidate
faascache,FaasCache,31,9.0,img-resize,edge-a-2,True,False,True,True,True,True,1.2864000000000002,0.0,0.2,0.8800000000000001,0.24,0.36640000000000006,False,round_robin_candidate
faascache,FaasCache,31,9.0,img-resize,edge-b-1,True,True,True,True,True,True,1.4080000000000001,0.0,0.2,0.8600000000000003,0.2,0.5479999999999998,False,round_robin_candidate
faascache,FaasCache,31,9.0,img-resize,edge-b-2,True,False,False,False,True,True,1.1375999999999997,0.0,0.2,1.0400000000000003,0.32,-0.022400000000000586,False,round_robin_candidate
faascache,FaasCache,31,9.0,img-resize,edge-c-1,True,False,True,True,False,True,1.2576,0.0,0.0,0.8600000000000003,0.36,0.037599999999999745,False,round_robin_candidate
faascache,FaasCache,31,9.0,img-resize,cloud-1,True,False,True,True,False,True,1.7392,0.0,0.0,0.38,0.9,0.45919999999999994,False,round_robin_candidate
faascache,FaasCache,32,9.8,video-analytics,edge-a-1,True,False,True,True,False,True,1.3528,0.0,0.0,0.7600000000000002,0.16,0.43279999999999974,False,round_robin_candidate
faascache,FaasCache,32,9.8,video-analytics,edge-a-2,False,False,False,False,False,False,1.2864000000000002,0.0,0.0,0.8800000000000001,0.24,-9999.0,False,infeasible_resource_or_accel
faascache,FaasCache,32,9.8,video-analytics,edge-b-1,True,False,True,True,False,True,1.4080000000000001,0.0,0.0,0.8600000000000003,0.2,0.3479999999999998,False,round_robin_candidate
faascache,FaasCache,32,9.8,video-analytics,edge-b-2,False,False,False,False,False,False,1.1375999999999997,0.0,0.0,1.0400000000000003,0.32,-9999.0,False,infeasible_resource_or_accel
faascache,FaasCache,32,9.8,video-analytics,edge-c-1,True,False,True,True,True,True,1.2576,0.0,0.2,0.8600000000000003,0.36,0.2375999999999997,False,round_robin_candidate
faascache,FaasCache,32,9.8,video-analytics,cloud-1,True,False,False,False,False,True,1.7392,0.0,0.0,0.38,0.9,0.45919999999999994,True,round_robin_candidate
faascache,FaasCache,33,10.8,fft,edge-a-1,True,False,True,True,False,True,1.3528,0.0,0.0,0.7600000000000002,0.16,0.43279999999999974,False,round_robin_candidate
faascache,FaasCache,33,10.8,fft,edge-a-2,True,False,True,True,False,True,1.2864000000000002,0.0,0.0,0.8800000000000001,0.24,0.1664000000000001,False,round_robin_candidate
faascache,FaasCache,33,10.8,fft,edge-b-1,True,False,False,False,True,True,1.4080000000000001,0.0,0.2,0.8600000000000003,0.2,0.5479999999999998,True,round_robin_candidate
faascache,FaasCache,33,10.8,fft,edge-b-2,True,True,True,True,True,True,1.1375999999999997,0.0,0.2,1.0400000000000003,0.32,-0.022400000000000586,False,round_robin_candidate
faascache,FaasCache,33,10.8,fft,edge-c-1,True,False,True,True,False,True,1.2576,0.0,0.0,0.8600000000000003,0.36,0.037599999999999745,False,round_robin_candidate
faascache,FaasCache,33,10.8,fft,cloud-1,True,False,False,False,False,True,1.7112,0.0,0.0,0.44,0.9,0.3712000000000001,False,round_robin_candidate
faascache,FaasCache,34,12.0,json-parse,edge-a-1,True,False,True,True,True,True,1.3528,0.0,0.2,0.7600000000000002,0.16,0.6327999999999997,False,round_robin_candidate
faascache,FaasCache,34,12.0,json-parse,edge-a-2,True,False,True,True,True,True,1.2864000000000002,0.0,0.2,0.8800000000000001,0.24,0.36640000000000006,False,round_robin_candidate
faascache,FaasCache,34,12.0,json-parse,edge-b-1,True,False,True,True,False,True,1.3920000000000001,0.0,0.0,0.9200000000000004,0.2,0.27199999999999974,False,round_robin_candidate
faascache,FaasCache,34,12.0,json-parse,edge-b-2,True,False,True,True,False,True,1.1375999999999997,0.0,0.0,1.0400000000000003,0.32,-0.22240000000000054,True,round_robin_candidate
faascache,FaasCache,34,12.0,json-parse,edge-c-1,True,False,False,False,False,True,1.2576,0.0,0.0,0.8600000000000003,0.36,0.037599999999999745,False,round_robin_candidate
faascache,FaasCache,34,12.0,json-parse,cloud-1,True,False,True,True,False,True,1.7112,0.0,0.0,0.44,0.9,0.3712000000000001,False,round_robin_candidate
faascache,FaasCache,35,13.2,ml-infer,edge-a-1,True,False,True,True,False,True,1.3528,0.0,0.0,0.7600000000000002,0.16,0.43279999999999974,False,round_robin_candidate
faascache,FaasCache,35,13.2,ml-infer,edge-a-2,False,False,False,False,False,False,1.2864000000000002,0.0,0.0,0.8800000000000001,0.24,-9999.0,False,infeasible_resource_or_accel
faascache,FaasCache,35,13.2,ml-infer,edge-b-1,True,False,True,True,True,True,1.3920000000000001,0.0,0.2,0.9200000000000004,0.2,0.4719999999999997,False,round_robin_candidate
faascache,FaasCache,35,13.2,ml-infer,edge-b-2,False,False,False,False,True,False,1.1327999999999998,0.0,0.2,1.1000000000000003,0.32,-9999.0,False,infeasible_resource_or_accel
faascache,FaasCache,35,13.2,ml-infer,edge-c-1,True,False,True,True,True,True,1.2576,0.0,0.2,0.8600000000000003,0.36,0.2375999999999997,True,round_robin_candidate
faascache,FaasCache,35,13.2,ml-infer,cloud-1,True,False,False,False,False,True,1.7112,0.0,0.0,0.44,0.9,0.3712000000000001,False,round_robin_candidate
cache_aware_joint,CacheAwareJoint,1,0.0,img-resize,edge-a-1,True,False,False,False,True,True,1.44,0.0,1.5,0.4,0.16,2.38,True,cache_aware_score
cache_aware_joint,CacheAwareJoint,1,0.0,img-resize,edge-a-2,True,False,False,False,True,True,1.32,0.0,1.5,0.64,0.24,1.9400000000000002,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,1,0.0,img-resize,edge-b-1,True,False,False,False,False,True,1.54,0.0,0.0,0.32,0.2,1.02,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,1,0.0,img-resize,edge-b-2,True,False,False,False,False,True,1.2,0.0,0.0,0.8,0.32,0.0799999999999999,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,1,0.0,img-resize,edge-c-1,True,False,False,False,False,True,1.34,0.0,0.0,0.56,0.36,0.42000000000000004,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,1,0.0,img-resize,cloud-1,True,False,False,False,False,True,1.76,0.0,0.0,0.2,0.9,0.66,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,2,0.2,json-parse,edge-a-1,True,False,False,False,True,True,1.432,0.0,1.5,0.46,0.16,2.312,True,cache_aware_score
cache_aware_joint,CacheAwareJoint,2,0.2,json-parse,edge-a-2,True,False,False,False,True,True,1.32,0.0,1.5,0.64,0.24,1.9400000000000002,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,2,0.2,json-parse,edge-b-1,True,False,False,False,False,True,1.54,0.0,0.0,0.32,0.2,1.02,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,2,0.2,json-parse,edge-b-2,True,False,False,False,False,True,1.2,0.0,0.0,0.8,0.32,0.0799999999999999,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,2,0.2,json-parse,edge-c-1,True,False,False,False,False,True,1.34,0.0,0.0,0.56,0.36,0.42000000000000004,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,2,0.2,json-parse,cloud-1,True,False,False,False,False,True,1.76,0.0,0.0,0.2,0.9,0.66,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,3,0.5,img-resize,edge-a-1,True,True,True,True,True,True,1.4272,12.0,1.5,0.52,0.16,14.2472,True,cache_aware_score
cache_aware_joint,CacheAwareJoint,3,0.5,img-resize,edge-a-2,True,False,False,False,True,True,1.32,0.0,1.5,0.64,0.24,1.9400000000000002,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,3,0.5,img-resize,edge-b-1,True,False,False,False,False,True,1.54,0.0,0.0,0.32,0.2,1.02,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,3,0.5,img-resize,edge-b-2,True,False,False,False,False,True,1.2,0.0,0.0,0.8,0.32,0.0799999999999999,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,3,0.5,img-resize,edge-c-1,True,False,False,False,False,True,1.34,0.0,0.0,0.56,0.36,0.42000000000000004,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,3,0.5,img-resize,cloud-1,True,False,False,False,False,True,1.76,0.0,0.0,0.2,0.9,0.66,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,4,0.8,fft,edge-a-1,True,False,False,False,False,True,1.4192,0.0,0.0,0.5800000000000001,0.16,0.6791999999999999,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,4,0.8,fft,edge-a-2,True,False,False,False,False,True,1.32,0.0,0.0,0.64,0.24,0.44000000000000006,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,4,0.8,fft,edge-b-1,True,False,False,False,True,True,1.54,0.0,1.5,0.32,0.2,2.52,True,cache_aware_score
cache_aware_joint,CacheAwareJoint,4,0.8,fft,edge-b-2,True,False,False,False,True,True,1.2,0.0,1.5,0.8,0.32,1.58,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,4,0.8,fft,edge-c-1,True,False,False,False,False,True,1.34,0.0,0.0,0.56,0.36,0.42000000000000004,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,4,0.8,fft,cloud-1,True,False,False,False,False,True,1.76,0.0,0.0,0.2,0.9,0.66,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,5,1.1,img-resize,edge-a-1,True,True,True,True,True,True,1.4192,12.0,1.5,0.5800000000000001,0.16,14.1792,True,cache_aware_score
cache_aware_joint,CacheAwareJoint,5,1.1,img-resize,edge-a-2,True,False,False,False,True,True,1.32,0.0,1.5,0.64,0.24,1.9400000000000002,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,5,1.1,img-resize,edge-b-1,True,False,False,False,False,True,1.524,0.0,0.0,0.38,0.2,0.9440000000000002,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,5,1.1,img-resize,edge-b-2,True,False,False,False,False,True,1.2,0.0,0.0,0.8,0.32,0.0799999999999999,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,5,1.1,img-resize,edge-c-1,True,False,False,False,False,True,1.34,0.0,0.0,0.56,0.36,0.42000000000000004,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,5,1.1,img-resize,cloud-1,True,False,False,False,False,True,1.76,0.0,0.0,0.2,0.9,0.66,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,6,1.4,ml-infer,edge-a-1,True,False,False,False,False,True,1.4112,0.0,0.0,0.6400000000000001,0.16,0.6111999999999999,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,6,1.4,ml-infer,edge-a-2,False,False,False,False,False,False,1.32,0.0,0.0,0.64,0.24,-9999.0,False,infeasible_resource_or_accel
cache_aware_joint,CacheAwareJoint,6,1.4,ml-infer,edge-b-1,True,False,False,False,True,True,1.524,0.0,1.5,0.38,0.2,2.444,True,cache_aware_score
cache_aware_joint,CacheAwareJoint,6,1.4,ml-infer,edge-b-2,False,False,False,False,True,False,1.2,0.0,1.5,0.8,0.32,-9999.0,False,infeasible_resource_or_accel
cache_aware_joint,CacheAwareJoint,6,1.4,ml-infer,edge-c-1,True,False,False,False,False,True,1.34,0.0,0.0,0.56,0.36,0.42000000000000004,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,6,1.4,ml-infer,cloud-1,True,False,False,False,False,True,1.76,0.0,0.0,0.2,0.9,0.66,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,7,1.8,json-parse,edge-a-1,True,False,True,True,True,True,1.4112,4.0,1.5,0.6400000000000001,0.16,6.1112,True,cache_aware_score
cache_aware_joint,CacheAwareJoint,7,1.8,json-parse,edge-a-2,True,False,False,False,True,True,1.32,0.0,1.5,0.64,0.24,1.9400000000000002,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,7,1.8,json-parse,edge-b-1,True,False,False,False,False,True,1.5016,0.0,0.0,0.44,0.2,0.8616000000000001,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,7,1.8,json-parse,edge-b-2,True,False,False,False,False,True,1.2,0.0,0.0,0.8,0.32,0.0799999999999999,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,7,1.8,json-parse,edge-c-1,True,False,False,False,False,True,1.34,0.0,0.0,0.56,0.36,0.42000000000000004,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,7,1.8,json-parse,cloud-1,True,False,False,False,False,True,1.76,0.0,0.0,0.2,0.9,0.66,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,8,2.1,fft,edge-a-1,True,False,False,False,False,True,1.4064,0.0,0.0,0.7000000000000002,0.16,0.5463999999999999,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,8,2.1,fft,edge-a-2,True,False,False,False,False,True,1.32,0.0,0.0,0.64,0.24,0.44000000000000006,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,8,2.1,fft,edge-b-1,True,False,True,True,True,True,1.5016,4.0,1.5,0.44,0.2,6.361599999999999,True,cache_aware_score
cache_aware_joint,CacheAwareJoint,8,2.1,fft,edge-b-2,True,False,False,False,True,True,1.2,0.0,1.5,0.8,0.32,1.58,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,8,2.1,fft,edge-c-1,True,False,False,False,False,True,1.34,0.0,0.0,0.56,0.36,0.42000000000000004,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,8,2.1,fft,cloud-1,True,False,False,False,False,True,1.76,0.0,0.0,0.2,0.9,0.66,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,9,2.4,img-resize,edge-a-1,True,True,True,True,True,True,1.4064,12.0,1.5,0.7000000000000002,0.16,14.046399999999998,True,cache_aware_score
cache_aware_joint,CacheAwareJoint,9,2.4,img-resize,edge-a-2,True,False,False,False,True,True,1.32,0.0,1.5,0.64,0.24,1.9400000000000002,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,9,2.4,img-resize,edge-b-1,True,False,False,False,False,True,1.4856,0.0,0.0,0.5,0.2,0.7856000000000001,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,9,2.4,img-resize,edge-b-2,True,False,False,False,False,True,1.2,0.0,0.0,0.8,0.32,0.0799999999999999,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,9,2.4,img-resize,edge-c-1,True,False,False,False,False,True,1.34,0.0,0.0,0.56,0.36,0.42000000000000004,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,9,2.4,img-resize,cloud-1,True,False,False,False,False,True,1.76,0.0,0.0,0.2,0.9,0.66,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,10,2.8,video-analytics,edge-a-1,True,False,False,False,False,True,1.3984,0.0,0.0,0.7600000000000002,0.16,0.4783999999999998,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,10,2.8,video-analytics,edge-a-2,False,False,False,False,False,False,1.32,0.0,0.0,0.64,0.24,-9999.0,False,infeasible_resource_or_accel
cache_aware_joint,CacheAwareJoint,10,2.8,video-analytics,edge-b-1,True,False,False,False,False,True,1.4856,0.0,0.0,0.5,0.2,0.7856000000000001,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,10,2.8,video-analytics,edge-b-2,False,False,False,False,False,False,1.2,0.0,0.0,0.8,0.32,-9999.0,False,infeasible_resource_or_accel
cache_aware_joint,CacheAwareJoint,10,2.8,video-analytics,edge-c-1,True,False,False,False,True,True,1.34,0.0,1.5,0.56,0.36,1.92,True,cache_aware_score
cache_aware_joint,CacheAwareJoint,10,2.8,video-analytics,cloud-1,True,False,False,False,False,True,1.76,0.0,0.0,0.2,0.9,0.66,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,11,3.0,img-resize,edge-a-1,True,True,True,True,True,True,1.3984,12.0,1.5,0.7600000000000002,0.16,13.9784,True,cache_aware_score
cache_aware_joint,CacheAwareJoint,11,3.0,img-resize,edge-a-2,True,False,False,False,True,True,1.32,0.0,1.5,0.64,0.24,1.9400000000000002,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,11,3.0,img-resize,edge-b-1,True,False,False,False,False,True,1.4856,0.0,0.0,0.5,0.2,0.7856000000000001,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,11,3.0,img-resize,edge-b-2,True,False,False,False,False,True,1.2,0.0,0.0,0.8,0.32,0.0799999999999999,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,11,3.0,img-resize,edge-c-1,True,False,False,False,False,True,1.312,0.0,0.0,0.6200000000000001,0.36,0.33199999999999996,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,11,3.0,img-resize,cloud-1,True,False,False,False,False,True,1.76,0.0,0.0,0.2,0.9,0.66,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,12,3.1,img-resize,edge-a-1,True,True,True,True,True,True,1.3904,12.0,1.5,0.8200000000000003,0.16,13.9104,True,cache_aware_score
cache_aware_joint,CacheAwareJoint,12,3.1,img-resize,edge-a-2,True,False,False,False,True,True,1.32,0.0,1.5,0.64,0.24,1.9400000000000002,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,12,3.1,img-resize,edge-b-1,True,False,False,False,False,True,1.4856,0.0,0.0,0.5,0.2,0.7856000000000001,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,12,3.1,img-resize,edge-b-2,True,False,False,False,False,True,1.2,0.0,0.0,0.8,0.32,0.0799999999999999,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,12,3.1,img-resize,edge-c-1,True,False,False,False,False,True,1.312,0.0,0.0,0.6200000000000001,0.36,0.33199999999999996,False,cache_aware_score
cache_aware_joint,CacheAwareJoint,12,3.1,img-resize,cloud-1,True,False,False,False,False,True,1.76,0.0,0.0,0.2,0.9,0.66,False,cache_aware_score
